ZIP,activeplayersperzip,AREA,POPcurrent,POPplus5,#OFBUSS,POPSQMI,DAYPOP,URBANPCT,RURALPCT,WHITECOLLAR,18-24%,25-34%,35-44%,45-54%,55-64%,65+%,INCOMEMED,MALEPOP,FEMALEPOP
92399,3069,Yucaipa,45794,50902,953,1008,6347,0.97,0.03,0.56,0.09,0.11,0.15,0.14,0.09,0.15,55773,22271,23523
92401,79,San Bernardino,2020,2503,536,3098,8366,1,0,0.42,0.14,0.17,0.13,0.1,0.05,0.04,19217,1007,1013
92518,49,March Air Force,980,979,44,100,906,0.98,0.02,0.85,0.04,0.06,0.08,0.04,0.03,0.63,98132,472,508
92539,234,Anza,4106,4542,145,27,886,0,1,0.5,0.07,0.08,0.14,0.15,0.12,0.17,37111,2069,2037
92543,1902,Hemet,31757,35116,1397,1791,12616,0.98,0.02,0.43,0.1,0.12,0.11,0.09,0.07,0.25,30605,14806,16951
92562,3325,Murrieta,50328,66719,1598,857,15381,0.13,0.87,0.65,0.08,0.1,0.19,0.12,0.08,0.12,78675,24699,25629
92585,1191,Sun City,10920,13259,178,538,2034,0.07,0.93,0.45,0.09,0.11,0.13,0.11,0.09,0.2,42371,5268,5652
92587,1018,Sun City,14802,16708,382,1441,2180,0.63,0.37,0.65,0.08,0.1,0.17,0.14,0.1,0.13,71484,7376,7426
92610,599,Foothill Ranch,15915,21609,375,1392,8277,0.94,0.06,0.85,0.05,0.2,0.25,0.12,0.05,0.03,115343,7938,7977
92612,904,Irvine,34900,41093,2523,3672,34583,1,0,0.87,0.19,0.11,0.14,0.16,0.11,0.11,96223,16848,18052
92656,2568,Aliso Viejo,46192,48478,1341,4863,13807,1,0,0.83,0.06,0.23,0.22,0.12,0.07,0.06,98596,22214,23978
92660,1157,Newport Beach,33511,37934,5228,3294,59599,1,0,0.89,0.05,0.1,0.16,0.17,0.14,0.18,139225,16323,17188
92679,1279,Trabuco Canyon,40110,49149,627,1151,3889,0.91,0.09,0.84,0.06,0.1,0.23,0.16,0.07,0.04,143295,20048,20062
92683,5114,Westminster,90862,94333,3963,9103,29770,1,0,0.57,0.09,0.16,0.15,0.13,0.1,0.12,61263,45445,45417
92704,3503,Santa Ana,91745,93380,2614,12094,35676,1,0,0.43,0.12,0.18,0.14,0.11,0.07,0.06,57072,47023,44722
92706,1421,Santa Ana,36939,37726,966,10321,9687,1,0,0.47,0.11,0.18,0.14,0.1,0.06,0.09,54013,18698,18241
92821,2148,Brea,36347,39260,2974,3406,43246,1,0,0.75,0.09,0.13,0.16,0.15,0.1,0.12,75393,17774,18573
92823,202,Brea,1479,1554,64,139,3789,0.9,0.1,0.73,0.06,0.08,0.14,0.18,0.17,0.14,80616,717,762
92844,1263,Garden Grove,25029,26262,941,11828,5612,1,0,0.48,0.09,0.18,0.17,0.12,0.09,0.09,48183,12723,12306
92867,1900,Orange,43117,45493,2966,5843,28619,1,0,0.66,0.11,0.14,0.16,0.13,0.09,0.1,79164,21564,21553
92869,1774,Orange,40286,43413,981,4144,7320,1,0,0.7,0.09,0.14,0.17,0.15,0.1,0.09,91586,20034,20252
93101,939,Santa Barbara,30902,31475,3968,8769,41099,1,0,0.57,0.14,0.23,0.15,0.12,0.07,0.09,53823,15680,15222
93103,573,Santa Barbara,20926,21125,1051,4800,9720,1,0,0.59,0.1,0.17,0.15,0.14,0.09,0.12,69235,10592,10334
95615,32,Courtland,747,743,39,38,1145,0,1,0.39,0.1,0.12,0.13,0.16,0.1,0.15,41774,410,337
95634,173,Georgetown,2869,3104,171,25,2953,0,1,0.6,0.08,0.08,0.14,0.19,0.15,0.15,58663,1485,1384
95636,64,Grizzly Flats,618,685,15,22,78,0,1,0.54,0.06,0.06,0.17,0.19,0.15,0.14,47805,324,294
95638,124,Herald,1653,1660,53,20,769,0.02,0.98,0.55,0.06,0.08,0.18,0.18,0.13,0.1,83914,836,817
95659,36,Nicolaus,678,650,29,13,255,0,1,0.53,0.09,0.08,0.15,0.16,0.13,0.17,68403,374,304
95661,1574,Roseville,26187,27908,2469,3318,29225,1,0,0.76,0.09,0.12,0.14,0.16,0.09,0.15,74674,12360,13827
95663,111,Penryn,2009,2026,81,247,453,0.26,0.74,0.67,0.08,0.07,0.15,0.18,0.13,0.16,78373,1023,986
95682,1477,Shingle Springs,27619,30675,1325,317,9529,0.53,0.47,0.71,0.08,0.1,0.15,0.17,0.11,0.12,78935,13533,14086
95684,137,Somerset,3349,3581,114,23,777,0,1,0.61,0.07,0.06,0.15,0.2,0.14,0.14,57234,1693,1656
95709,217,Camino,4744,5327,149,230,1205,0.06,0.94,0.63,0.08,0.08,0.13,0.17,0.14,0.16,58075,2383,2361
95728,16,Soda Springs,95,95,74,0,3150,0,1,0.55,0.07,0.17,0.2,0.21,0.13,0.06,54688,52,43
95776,1000,Woodland,17044,19103,652,164,12184,0.86,0.14,0.51,0.1,0.19,0.16,0.11,0.06,0.07,55416,8586,8458
95822,2465,Sacramento,50018,54843,1168,5706,12020,1,0,0.59,0.1,0.12,0.12,0.12,0.09,0.16,45177,23814,26204
95824,1511,Sacramento,33296,37131,641,8464,5781,1,0,0.43,0.12,0.14,0.12,0.11,0.07,0.09,31485,16562,16734
95826,2196,Sacramento,41448,45003,1593,3899,26267,1,0,0.7,0.16,0.18,0.13,0.13,0.09,0.1,59418,20635,20813
95916,56,Berry Creek,1327,1382,33,8,182,0,1,0.53,0.07,0.06,0.13,0.17,0.18,0.18,37422,685,642
95918,110,Browns Valley,1785,1770,47,28,250,0,1,0.62,0.06,0.08,0.16,0.19,0.16,0.13,53556,905,880
95920,5,Butte City,260,231,15,4,90,0,1,0.2,0.1,0.13,0.13,0.13,0.09,0.08,31667,137,123
95939,22,Elk Creek,250,253,24,2,172,0,1,0.3,0.08,0.17,0.2,0.12,0.1,0.14,40893,154,96
95941,18,Forbestown,754,761,21,8,79,0,1,0.4,0.06,0.07,0.13,0.19,0.15,0.23,41667,387,367
95943,13,Glenn,929,854,42,15,496,0,1,0.31,0.09,0.12,0.16,0.13,0.09,0.12,48594,486,443
95966,1213,Oroville,29198,29885,943,149,8119,0.89,0.11,0.52,0.08,0.1,0.12,0.15,0.12,0.2,41267,14294,14904
95968,70,Palermo,1288,1315,33,769,274,1,0,0.33,0.09,0.11,0.13,0.11,0.13,0.15,37605,649,639
95987,123,Williams,4918,5366,205,14,2225,0,1,0.32,0.13,0.14,0.13,0.12,0.07,0.1,41771,2518,2400
95991,1967,Yuba City,38105,41963,1998,915,18202,0.95,0.05,0.51,0.11,0.14,0.13,0.12,0.08,0.13,40871,18659,19446
96010,4,Big Bar,181,175,10,1,80,0,1,0.54,0.09,0.03,0.18,0.15,0.12,0.17,30000,87,94
96014,11,Callahan,220,215,11,2,40,0,1,0.49,0.08,0.06,0.11,0.22,0.15,0.17,52273,116,104
96033,27,French Gulch,351,347,21,2,222,0,1,0.67,0.06,0.04,0.17,0.23,0.16,0.13,40156,183,168
96035,103,Gerber,3942,4103,71,78,530,0,1,0.39,0.09,0.12,0.14,0.12,0.1,0.13,34123,2001,1941
93519,5,Cantil,120,110,2,0,6,0,1,0.79,0.06,0.06,0.08,0.15,0.21,0.32,27000,66,54
93544,59,Llano,1259,1278,27,11,110,0.03,0.97,0.56,0.07,0.09,0.16,0.18,0.15,0.16,63105,683,576
93546,279,Mammoth Lakes,7676,8324,822,47,10708,0.93,0.07,0.56,0.13,0.19,0.17,0.15,0.08,0.05,63087,4336,3340
93611,2379,Clovis,55156,64654,1210,283,11650,0.6,0.4,0.71,0.08,0.1,0.17,0.17,0.09,0.09,81676,26999,28157
93615,146,Cutler,5390,5425,79,349,1908,0.77,0.23,0.25,0.16,0.16,0.12,0.09,0.06,0.07,26791,2975,2415
93638,1428,Madera,53735,58968,1099,194,17197,0.75,0.25,0.4,0.13,0.14,0.13,0.12,0.07,0.08,40469,28046,25689
93705,2022,Fresno,39507,42046,638,7762,3910,1,0,0.53,0.12,0.14,0.13,0.11,0.07,0.11,33913,18945,20562
93728,870,Fresno,17320,18194,765,5795,5329,1,0,0.53,0.12,0.16,0.14,0.12,0.07,0.09,29608,8763,8557
93920,27,Big Sur,978,955,86,4,1331,0,1,0.58,0.06,0.11,0.17,0.23,0.12,0.11,63125,530,448
93943,4,Monterey,236,240,13,1054,1571,1,0,0,0.21,0.37,0.32,0.06,0.01,0,51250,202,34
94010,1219,Burlingame,39485,38795,3265,3067,32091,1,0,0.82,0.05,0.13,0.17,0.16,0.12,0.16,134615,18959,20526
94014,2411,Daly City,47313,47944,1030,7245,13135,1,0,0.56,0.09,0.15,0.16,0.14,0.1,0.12,78213,23321,23992
94035,13,Mountain View,277,252,23,95,354,0,0,0.87,0.14,0.29,0.26,0.06,0,0,71023,183,94
94060,47,Pescadero,2093,2202,93,37,1239,0,1,0.5,0.11,0.15,0.16,0.18,0.1,0.07,88380,1145,948
94062,779,Redwood City,26058,25252,912,323,5976,0.95,0.05,0.78,0.05,0.1,0.19,0.19,0.12,0.14,141859,12967,13091
94085,777,Sunnyvale,20707,20318,1012,6362,29898,0,0,0.67,0.09,0.25,0.17,0.12,0.07,0.07,80114,11163,9544
94104,92,San Francisco,212,188,2793,2865,32732,1,0,0.57,0.05,0.17,0.15,0.18,0.15,0.23,22333,104,108
94108,363,San Francisco,13259,12785,2714,48391,32015,1,0,0.66,0.06,0.19,0.15,0.14,0.12,0.24,36170,6463,6796
94127,590,San Francisco,17666,16681,780,10610,7651,1,0,0.85,0.04,0.1,0.17,0.19,0.13,0.18,140789,8661,9005
94129,76,San Francisco,3277,4399,95,1386,2076,1,0,0.77,0.15,0.37,0.17,0.09,0.03,0.02,88835,1733,1544
94131,969,San Francisco,28143,26414,566,12632,3412,1,0,0.85,0.03,0.21,0.21,0.17,0.11,0.15,114611,14615,13528
94503,1222,American Canyon,14346,19244,364,461,3765,1,0,0.54,0.08,0.11,0.16,0.14,0.1,0.13,69210,7099,7247
94507,363,Alamo,14710,15100,584,1042,3871,1,0,0.89,0.06,0.04,0.14,0.21,0.15,0.12,184283,7295,7415
94526,1093,Danville,29403,29619,1803,2132,13601,1,0,0.85,0.06,0.07,0.17,0.19,0.14,0.13,137584,14285,15118
94528,23,Diablo,720,695,20,891,147,1,0,0.89,0.06,0.03,0.1,0.22,0.19,0.13,226562,353,367
94530,912,El Cerrito,23113,23438,877,3829,7182,1,0,0.82,0.07,0.14,0.15,0.16,0.11,0.2,81666,10981,12132
94549,681,Lafayette,27868,28844,1806,1136,12320,0.98,0.02,0.84,0.06,0.07,0.15,0.19,0.13,0.14,145533,13665,14203
94551,2099,Livermore,37719,41643,1523,505,22801,0,0,0.66,0.07,0.16,0.21,0.14,0.08,0.06,96376,18948,18771
94553,2861,Martinez,48403,49873,2086,714,26961,0.99,0.01,0.69,0.08,0.13,0.17,0.17,0.11,0.11,87406,24041,24362
94574,224,Saint Helena,9304,9421,1156,80,12509,0.57,0.43,0.59,0.07,0.11,0.14,0.17,0.12,0.16,84161,4448,4856
94576,11,Deer Park,218,209,53,469,1215,0,1,0.66,0.06,0.1,0.18,0.18,0.15,0.11,91667,104,114
94578,2184,San Leandro,39091,40166,1086,8635,11088,1,0,0.61,0.09,0.17,0.15,0.13,0.08,0.12,62197,19203,19888
94597,888,Walnut Creek,22901,24929,831,5695,9117,0,0,0.81,0.07,0.2,0.17,0.16,0.1,0.13,87536,11137,11764
94599,102,Yountville,3052,3018,251,538,3516,0.98,0.02,0.65,0.03,0.07,0.1,0.13,0.12,0.42,71290,1704,1348
94601,1744,Oakland,55950,58314,1475,16970,13993,1,0,0.43,0.12,0.18,0.13,0.11,0.07,0.08,40446,28376,27574
94904,274,Greenbrae,12005,11678,871,2690,8526,1,0,0.86,0.04,0.06,0.14,0.19,0.15,0.22,145290,5564,6441
94925,278,Corte Madera,9658,10046,962,2860,8020,1,0,0.8,0.05,0.09,0.18,0.18,0.12,0.14,118796,4559,5099
94929,7,Dillon Beach,318,297,15,67,88,0,1,0.55,0.03,0.03,0.12,0.27,0.19,0.23,86250,156,162
94952,1261,Petaluma,31806,31621,2516,148,21375,0.61,0.39,0.64,0.09,0.12,0.16,0.18,0.11,0.12,80252,15841,15965
94973,47,Woodacre,1646,1674,76,475,374,0,1,0.7,0.05,0.07,0.16,0.26,0.15,0.09,84077,800,846
95019,282,Freedom,6403,6472,282,8918,1931,1,0,0.29,0.12,0.16,0.13,0.1,0.07,0.1,47690,3258,3145
95023,2488,Hollister,51281,56073,1664,87,19204,0.61,0.39,0.56,0.1,0.14,0.16,0.13,0.08,0.08,72485,25983,25298
95046,319,San Martin,5613,5234,251,341,2107,0.09,0.91,0.59,0.08,0.11,0.16,0.17,0.12,0.09,98023,2849,2764
95065,305,Santa Cruz,7769,7321,568,730,4885,0.84,0.16,0.71,0.07,0.11,0.16,0.2,0.12,0.12,81868,3815,3954
95113,175,San Jose,432,497,1352,1241,21075,1,0,0.71,0.05,0.19,0.1,0.07,0.05,0.49,12562,196,236
95117,1285,San Jose,31893,32946,640,11760,4598,1,0,0.67,0.09,0.22,0.18,0.12,0.07,0.09,75278,16408,15485
95136,2364,San Jose,37986,38905,519,7416,7634,1,0,0.76,0.08,0.19,0.17,0.14,0.1,0.07,99587,18834,19152
95138,804,San Jose,15656,16537,212,652,6955,0.98,0.02,0.77,0.07,0.17,0.21,0.15,0.08,0.05,127105,7824,7832
95140,21,Mount Hamilton,286,283,15,2,61,0,1,0.77,0.06,0.09,0.16,0.21,0.17,0.12,126852,143,143
95207,2888,Stockton,54529,60080,2584,7218,23862,1,0,0.6,0.13,0.14,0.11,0.12,0.08,0.13,41130,25908,28621
95209,2653,Stockton,32799,35515,428,4654,4381,0.99,0.01,0.62,0.09,0.12,0.14,0.16,0.09,0.1,66579,15840,16959
95211,4,Stockton,1780,1897,15,11946,1230,1,0,0.84,0.98,0.02,0,0,0,0,7500,731,1049
95230,32,Farmington,877,925,20,6,233,0,1,0.53,0.08,0.1,0.13,0.17,0.13,0.13,50481,445,432
95232,16,Glencoe,315,314,16,39,93,0,1,0.58,0.08,0.06,0.13,0.21,0.14,0.19,42500,155,160
95255,96,West Point,2046,2086,92,19,440,0,1,0.47,0.07,0.08,0.12,0.17,0.14,0.2,32206,993,1053
95257,24,Wilseyville,452,459,14,32,50,0,1,0.65,0.08,0.07,0.11,0.17,0.17,0.23,38438,225,227
95301,1845,Atwater,29700,33129,747,592,8113,0.87,0.13,0.48,0.11,0.14,0.14,0.11,0.08,0.1,44586,14621,15079
95303,21,Ballico,1163,1394,28,33,569,0,1,0.44,0.11,0.13,0.16,0.12,0.07,0.1,45291,627,536
96056,62,Mcarthur,2394,2332,121,1,795,0,1,0.39,0.08,0.08,0.13,0.17,0.13,0.16,34052,1289,1105
96058,10,Macdoel,687,680,30,1,232,0,1,0.32,0.09,0.1,0.12,0.15,0.15,0.16,34412,344,343
96104,12,Cedarville,803,745,87,2,685,0,1,0.41,0.06,0.08,0.12,0.18,0.13,0.23,39528,402,401
96106,19,Clio,225,235,24,14,497,0,1,0.77,0.03,0.03,0.07,0.18,0.32,0.31,71875,116,109
96108,5,Davis Creek,430,433,4,0,28,0,1,0.55,0.08,0.1,0.16,0.19,0.17,0.15,52439,249,181
96150,883,South Lake Taho,34542,36406,2166,201,22134,0.75,0.25,0.5,0.11,0.16,0.16,0.16,0.09,0.08,55789,17866,16676
94922,12,Bodega,178,187,27,23,100,0,1,0.41,0.06,0.13,0.15,0.14,0.13,0.1,58036,88,90
94924,27,Bolinas,1486,1446,105,165,618,0,1,0.63,0.06,0.1,0.14,0.25,0.17,0.09,73929,798,688
94945,735,Novato,16235,16037,1415,599,15498,0.9,0.1,0.71,0.06,0.09,0.16,0.19,0.13,0.12,94553,7982,8253
94947,1085,Novato,25752,26154,757,1271,4631,0.91,0.09,0.72,0.06,0.1,0.16,0.17,0.13,0.14,92793,12314,13438
94970,13,Stinson Beach,754,734,67,136,446,0,1,0.72,0.04,0.07,0.14,0.25,0.19,0.15,131863,377,377
95014,1458,Cupertino,53943,53421,2085,1631,35281,0.98,0.02,0.88,0.05,0.11,0.2,0.16,0.1,0.11,132638,26986,26957
95018,360,Felton,9633,9078,463,573,2566,0.89,0.11,0.7,0.2,0.1,0.15,0.19,0.09,0.07,88074,4837,4796
95037,2374,Morgan Hill,41593,42326,1735,171,20984,0.78,0.22,0.68,0.07,0.12,0.18,0.16,0.1,0.08,112261,20755,20838
95039,80,Moss Landing,2467,2700,114,153,1791,0,0,0.41,0.11,0.14,0.15,0.14,0.09,0.09,61173,1304,1163
95060,1391,Santa Cruz,44147,43518,3323,453,36797,0.89,0.11,0.69,0.15,0.16,0.15,0.17,0.09,0.1,85272,22537,21610
95062,1366,Santa Cruz,36788,37217,2407,7283,16655,1,0,0.63,0.11,0.17,0.16,0.17,0.08,0.11,68068,18157,18631
95064,20,Santa Cruz,4280,4482,21,1483,5368,0.85,0.15,0.75,0.79,0.08,0.03,0.02,0.01,0,49531,1934,2346
95110,754,San Jose,19786,21372,1518,4250,27817,1,0,0.44,0.12,0.21,0.16,0.11,0.06,0.07,56374,11125,8661
95131,1640,San Jose,27864,29602,1546,4772,37444,1,0,0.72,0.07,0.21,0.19,0.13,0.08,0.07,104085,14107,13757
95133,1416,San Jose,25760,25608,639,8157,13329,1,0,0.59,0.09,0.16,0.17,0.14,0.09,0.08,79520,13052,12708
95135,787,San Jose,18377,20082,227,669,2591,0.97,0.03,0.83,0.05,0.1,0.17,0.13,0.11,0.2,137771,8955,9422
95202,306,Stockton,6947,7381,996,6771,26945,1,0,0.34,0.13,0.15,0.13,0.11,0.08,0.14,15336,3682,3265
95204,1841,Stockton,29565,30709,1059,5635,11068,1,0,0.59,0.1,0.14,0.13,0.13,0.09,0.16,46467,14025,15540
95252,873,Valley Springs,13090,14670,345,66,2029,0,1,0.52,0.08,0.09,0.15,0.17,0.12,0.13,60299,6537,6553
95321,179,Groveland,3869,3745,255,16,1963,0.78,0.22,0.56,0.06,0.06,0.1,0.16,0.2,0.26,54040,1875,1994
95346,54,Mi Wuk Village,1167,1246,51,3,292,0,1,0.52,0.08,0.1,0.13,0.2,0.14,0.16,56053,606,561
95367,1204,Riverbank,19260,22493,407,3669,3403,0.84,0.16,0.47,0.11,0.15,0.15,0.12,0.08,0.08,53606,9552,9708
95369,60,Snelling,1162,1120,24,6,192,0,1,0.35,0.1,0.13,0.15,0.12,0.09,0.1,30385,594,568
95388,455,Winton,12761,14192,152,212,1109,0.76,0.24,0.36,0.13,0.13,0.13,0.11,0.07,0.08,34253,6436,6325
95415,26,Boonville,1407,1455,87,43,669,0,1,0.37,0.1,0.12,0.13,0.16,0.11,0.11,46151,750,657
95436,282,Forestville,6109,5681,285,270,1798,0,1,0.65,0.07,0.09,0.15,0.24,0.12,0.1,69689,3044,3065
95459,15,Manchester,608,687,14,8,85,0,1,0.44,0.07,0.09,0.13,0.17,0.15,0.18,46364,317,291
95461,183,Middletown,8462,10467,411,58,3189,0,1,0.52,0.07,0.1,0.16,0.17,0.11,0.13,57362,4252,4210
95482,1088,Ukiah,31151,31699,2203,111,20027,0.52,0.48,0.54,0.11,0.13,0.13,0.14,0.1,0.13,48953,15446,15705
95555,22,Orick,200,196,32,8,235,0,1,0.53,0.06,0.12,0.11,0.21,0.17,0.15,42500,100,100
95603,1340,Auburn,24637,24710,2593,733,30502,0.81,0.19,0.63,0.09,0.1,0.14,0.17,0.11,0.19,68379,11737,12900
95624,3554,Elk Grove,43183,48588,1694,797,15577,0.76,0.24,0.7,0.08,0.13,0.16,0.15,0.09,0.08,82224,21163,22020
95626,413,Elverta,6140,6361,125,434,633,0.63,0.37,0.5,0.09,0.09,0.17,0.17,0.1,0.09,59346,3061,3079
95651,34,Lotus,831,919,39,34,300,0,1,0.59,0.09,0.07,0.14,0.19,0.13,0.11,67411,429,402
95670,3233,Rancho Cordova,52626,56463,2052,4088,23892,0.95,0.05,0.68,0.1,0.15,0.15,0.13,0.09,0.11,59131,25673,26953
95672,262,Rescue,4365,4914,85,205,416,0.26,0.74,0.68,0.08,0.08,0.16,0.19,0.12,0.1,94123,2226,2139
95674,33,Rio Oso,960,920,25,28,264,0,1,0.45,0.09,0.1,0.14,0.15,0.1,0.16,56915,494,466
95693,360,Wilton,5885,6053,192,99,703,0.75,0.25,0.69,0.08,0.07,0.16,0.19,0.13,0.11,89542,2992,2893
95695,1643,Woodland,38565,39366,1660,273,15915,0.9,0.1,0.55,0.1,0.14,0.14,0.14,0.09,0.12,55891,18980,19585
95720,7,Kyburz,159,162,17,2,57,0,1,0.65,0.07,0.08,0.11,0.23,0.21,0.16,62500,83,76
95814,552,Sacramento,16698,17956,4583,4417,79448,1,0,0.69,0.12,0.23,0.17,0.15,0.09,0.14,30704,9524,7174
95835,2245,Sacramento,4881,7441,186,461,1032,0.83,0.17,0.7,0.08,0.17,0.18,0.15,0.07,0.08,77393,2453,2428
95837,13,Sacramento,959,1395,54,53,4577,0,1,0.6,0.07,0.11,0.15,0.23,0.11,0.16,117448,489,470
95954,664,Magalia,12013,12697,255,91,1064,0.89,0.11,0.53,0.09,0.07,0.12,0.14,0.13,0.25,42799,5858,6155
95956,13,Meadow Valley,2,2,16,0,69,0,1,0,0,0,0.5,0,0.5,0,30000,1,1
95975,58,Rough and Ready,2203,2413,70,218,197,0,1,0.57,0.07,0.08,0.15,0.18,0.14,0.17,56776,1124,1079
95977,85,Smartville,1615,1909,46,53,189,0,1,0.55,0.07,0.09,0.15,0.19,0.14,0.13,57647,814,801
95979,36,Stonyford,862,928,24,3,182,0,1,0.33,0.13,0.06,0.11,0.12,0.12,0.17,39312,487,375
96002,1673,Redding,32632,35249,2252,1065,18855,0.82,0.18,0.57,0.11,0.12,0.13,0.13,0.1,0.15,43737,15750,16882
96021,548,Corning,14722,15100,519,45,5153,0.49,0.51,0.37,0.1,0.12,0.13,0.12,0.1,0.14,36718,7345,7377
96023,52,Dorris,1271,1263,63,8,455,0,1,0.38,0.09,0.12,0.1,0.14,0.11,0.15,30076,627,644
96025,146,Dunsmuir,2472,2351,121,29,995,0,1,0.48,0.08,0.08,0.13,0.18,0.12,0.2,34690,1238,1234
96046,3,Hyampom,268,280,8,2,64,0,1,0.38,0.04,0.03,0.16,0.25,0.16,0.2,23889,138,130
96048,26,Junction City,692,704,19,9,123,0.01,0.99,0.51,0.08,0.07,0.13,0.23,0.16,0.15,52315,345,347
96050,19,Klamath River,552,519,28,2,128,0.02,0.98,0.52,0.07,0.06,0.12,0.21,0.15,0.18,34318,275,277
96069,40,Oak Run,1537,1783,25,10,111,0,1,0.52,0.07,0.06,0.14,0.2,0.16,0.14,48621,801,736
96071,8,Old Station,182,191,12,1,54,0,1,0.42,0.06,0.07,0.09,0.19,0.19,0.23,47955,92,90
96073,184,Palo Cedro,4149,4196,239,155,1276,0,1,0.65,0.08,0.06,0.13,0.18,0.15,0.15,67311,2046,2103
93105,736,Santa Barbara,26497,26391,1769,151,19247,0.92,0.08,0.76,0.07,0.12,0.15,0.17,0.1,0.21,89885,12518,13979
93243,105,Lebec,311,326,130,2,2020,0,1,0.48,0.07,0.07,0.19,0.17,0.09,0.11,42941,160,151
93245,1519,Lemoore,32808,35432,594,197,16558,0.53,0.47,0.51,0.14,0.16,0.14,0.1,0.06,0.06,46803,16883,15925
93266,32,Stratford,1711,1785,38,12,477,0,1,0.22,0.12,0.13,0.13,0.11,0.06,0.06,31449,872,839
93268,761,Taft,14811,14743,461,126,5854,0.64,0.36,0.41,0.12,0.13,0.14,0.12,0.09,0.12,40023,7618,7193
93270,147,Terra Bella,6393,6784,137,83,1729,0.54,0.46,0.29,0.13,0.13,0.12,0.11,0.08,0.08,32992,3386,3007
93291,2259,Visalia,40393,44724,2240,470,28262,0.89,0.11,0.5,0.12,0.15,0.14,0.11,0.07,0.08,40259,20407,19986
93312,2978,Bakersfield,34659,43059,821,2482,7545,0.86,0.14,0.63,0.08,0.16,0.17,0.13,0.07,0.06,74260,17179,17480
93314,1300,Bakersfield,15250,17379,419,129,5099,0.88,0.12,0.63,0.08,0.09,0.2,0.17,0.08,0.06,81590,7653,7597
93429,5,Casmalia,1,1,7,0,58,0,0,1,1,0,0,0,0,0,0,1,0
93433,645,Grover Beach,12913,12854,687,5585,4553,1,0,0.53,0.1,0.16,0.15,0.14,0.09,0.12,48732,6262,6651
93454,1406,Santa Maria,31987,34118,2099,113,22015,0.95,0.05,0.51,0.1,0.14,0.14,0.12,0.09,0.15,51461,15894,16093
93458,1346,Santa Maria,47131,50700,879,1629,10626,0.99,0.01,0.29,0.13,0.17,0.12,0.09,0.06,0.09,39029,24344,22787
93523,136,Edwards,8038,8250,42,34,1923,0,1,0.58,0.19,0.22,0.15,0.07,0.02,0.02,44859,4380,3658
93527,170,Inyokern,2007,1899,66,12,418,0,1,0.6,0.07,0.06,0.16,0.2,0.15,0.14,59314,1020,987
93550,4379,Palmdale,72073,79306,2032,727,16758,0.98,0.02,0.5,0.1,0.14,0.16,0.11,0.06,0.06,42830,35455,36618
93621,31,Dunlap,313,322,19,31,230,0,1,0.38,0.08,0.08,0.13,0.17,0.14,0.15,44706,154,159
93640,261,Mendota,9740,10525,164,23,4064,0.76,0.24,0.17,0.16,0.17,0.14,0.1,0.06,0.05,26785,5581,4159
93644,410,Oakhurst,9193,9609,983,38,6818,0.33,0.67,0.62,0.07,0.08,0.12,0.15,0.14,0.25,46975,4458,4735
93667,101,Tollhouse,2595,2648,54,43,411,0,1,0.58,0.07,0.07,0.17,0.18,0.12,0.11,63993,1288,1307
93669,25,Wishon,667,781,7,83,153,0,1,0.66,0.06,0.08,0.12,0.17,0.18,0.21,50044,353,314
93711,1823,Fresno,36661,38370,2236,3365,21318,1,0,0.78,0.1,0.13,0.12,0.17,0.12,0.15,77990,17797,18864
93901,1623,Salinas,34762,34037,2969,2857,40612,1,0,0.53,0.1,0.18,0.19,0.14,0.08,0.11,57536,20678,14084
93924,266,Carmel Valley,6605,6591,421,28,2959,0.76,0.24,0.73,0.06,0.06,0.14,0.23,0.15,0.16,92033,3254,3351
93926,356,Gonzales,9606,10948,186,127,3548,0.74,0.26,0.33,0.13,0.16,0.14,0.1,0.06,0.06,48204,5010,4596
94020,37,La Honda,1152,1207,73,23,581,0.02,0.98,0.68,0.06,0.09,0.2,0.24,0.11,0.07,115244,618,534
94041,428,Mountain View,13769,14121,661,8275,8669,1,0,0.79,0.07,0.26,0.2,0.13,0.08,0.08,97639,7224,6545
94043,1000,Mountain View,27742,28133,1610,3259,29306,1,0,0.81,0.07,0.23,0.19,0.14,0.09,0.1,95696,14293,13449
94066,2393,San Bruno,39888,38453,1344,5594,11987,1,0,0.64,0.08,0.15,0.18,0.16,0.1,0.11,86720,19669,20219
94087,1605,Sunnyvale,48705,47247,1646,7383,14329,1,0,0.86,0.05,0.15,0.19,0.14,0.11,0.14,119922,24227,24478
94089,1122,Sunnyvale,16667,16307,725,1362,29551,1,0,0.68,0.07,0.19,0.16,0.14,0.11,0.14,91780,8291,8376
94110,1895,San Francisco,74318,74199,3236,30889,29061,1,0,0.62,0.08,0.26,0.18,0.13,0.08,0.09,70329,38460,35858
94112,3293,San Francisco,74439,73603,1493,22476,12484,1,0,0.57,0.07,0.16,0.16,0.15,0.1,0.15,77627,36361,38078
94114,1102,San Francisco,29943,28318,1432,20537,8870,1,0,0.87,0.02,0.29,0.26,0.18,0.09,0.09,128699,17839,12104
94133,622,San Francisco,26094,24960,2083,33411,23669,1,0,0.72,0.05,0.2,0.16,0.15,0.12,0.22,49840,12844,13250
94158,142,San Francisco,133,157,111,295,1607,0,0,0.89,0.08,0.38,0.26,0.14,0.08,0.03,48125,96,37
94509,4264,Antioch,67078,73223,2222,3283,20659,1,0,0.56,0.1,0.13,0.15,0.13,0.09,0.09,65847,32936,34142
